date,county,state,cases,deaths,cid
2021/2/17,Tattnall,Georgia,2153,55,27038
2021/2/17,Taylor,Georgia,744,22,27039
2021/2/17,Telfair,Georgia,1231,49,27040
2021/2/17,Terrell,Georgia,737,39,27041
2021/2/17,Thomas,Georgia,4128,111,27042
2021/2/17,Tift,Georgia,4624,116,27043
2021/2/17,Toombs,Georgia,3160,98,27044
2021/2/17,Towns,Georgia,1072,48,27045
2021/2/17,Treutlen,Georgia,817,22,27046
2021/2/17,Troup,Georgia,6820,187,27047
2021/2/17,Turner,Georgia,948,30,27048
2021/2/17,Twiggs,Georgia,606,32,27049
2021/2/17,Union,Georgia,2032,65,27050
2021/2/17,Unknown,Georgia,3995,10,27051
2021/2/17,Upson,Georgia,3173,108,27052
2021/2/17,Walker,Georgia,6327,74,27053
2021/2/17,Walton,Georgia,9081,198,27054
2021/2/17,Ware,Georgia,4517,138,27055
2021/2/17,Warren,Georgia,488,10,27056
2021/2/17,Washington,Georgia,2032,64,27057
2021/2/17,Wayne,Georgia,3232,71,27058
2021/2/17,Webster,Georgia,134,4,27059
2021/2/17,Wheeler,Georgia,612,22,27060
2021/2/17,White,Georgia,3009,68,27061
2021/2/17,Whitfield,Georgia,15676,206,27062
2021/2/17,Wilcox,Georgia,779,44,27063
2021/2/17,Wilkes,Georgia,1000,21,27064
2021/2/17,Wilkinson,Georgia,850,22,27065
2021/2/17,Worth,Georgia,1668,60,27066
2021/2/17,Adair,Kentucky,1620,49,27067
2021/2/17,Allen,Kentucky,1767,22,27068
2021/2/17,Anderson,Kentucky,1582,15,27069
2021/2/17,Ballard,Kentucky,333,5,27070
2021/2/17,Barren,Kentucky,3873,66,27071
2021/2/17,Bath,Kentucky,739,16,27072
2021/2/17,Bell,Kentucky,2619,33,27073
2021/2/17,Boone,Kentucky,12518,72,27074
2021/2/17,Bourbon,Kentucky,1506,12,27075
2021/2/17,Boyd,Kentucky,4537,43,27076
2021/2/17,Boyle,Kentucky,3101,31,27077
2021/2/17,Bracken,Kentucky,486,4,27078
2021/2/17,Breathitt,Kentucky,897,6,27079
2021/2/17,Breckinridge,Kentucky,1070,7,27080
2021/2/17,Bullitt,Kentucky,6198,44,27081
2021/2/17,Butler,Kentucky,1287,23,27082
2021/2/17,Caldwell,Kentucky,1280,21,27083
2021/2/17,Calloway,Kentucky,3331,38,27084
2021/2/17,Campbell,Kentucky,7815,45,27085
2021/2/17,Carlisle,Kentucky,422,1,27086
2021/2/17,Carroll,Kentucky,863,10,27087
2021/2/17,Carter,Kentucky,1932,22,27088
2021/2/17,Casey,Kentucky,1251,34,27089
2021/2/17,Christian,Kentucky,6066,79,27090
2021/2/17,Clark,Kentucky,2341,18,27091
2021/2/17,Clay,Kentucky,2329,26,27092
2021/2/17,Clinton,Kentucky,1369,27,27093
2021/2/17,Crittenden,Kentucky,549,17,27094
2021/2/17,Cumberland,Kentucky,637,8,27095
2021/2/17,Daviess,Kentucky,9420,154,27096
2021/2/17,Edmonson,Kentucky,849,18,27097
2021/2/17,Elliott,Kentucky,934,1,27098
2021/2/17,Estill,Kentucky,952,0,27099
2021/2/17,Fayette,Kentucky,31757,218,27100
2021/2/17,Fleming,Kentucky,1064,14,27101
2021/2/17,Floyd,Kentucky,2944,27,27102
2021/2/17,Franklin,Kentucky,3523,28,27103
2021/2/17,Fulton,Kentucky,463,6,27104
2021/2/17,Gallatin,Kentucky,638,19,27105
2021/2/17,Garrard,Kentucky,1363,8,27106
2021/2/17,Grant,Kentucky,2100,12,27107
2021/2/17,Graves,Kentucky,3909,69,27108
2021/2/17,Grayson,Kentucky,1890,45,27109
2021/2/17,Green,Kentucky,1083,13,27110
2021/2/17,Greenup,Kentucky,3247,23,27111
2021/2/17,Hancock,Kentucky,793,15,27112
2021/2/17,Hardin,Kentucky,8573,85,27113
2021/2/17,Harlan,Kentucky,2337,67,27114
2021/2/17,Harrison,Kentucky,1459,9,27115
2021/2/17,Hart,Kentucky,1776,33,27116
2021/2/17,Henderson,Kentucky,4267,57,27117
2021/2/17,Henry,Kentucky,1170,6,27118
2021/2/17,Hickman,Kentucky,313,7,27119
2021/2/17,Hopkins,Kentucky,3830,128,27120
2021/2/17,Jackson,Kentucky,1175,29,27121
2021/2/17,Jefferson,Kentucky,72152,877,27122
2021/2/17,Jessamine,Kentucky,3981,49,27123
2021/2/17,Johnson,Kentucky,1694,18,27124
2021/2/17,Kenton,Kentucky,14885,122,27125
2021/2/17,Knott,Kentucky,986,15,27126
2021/2/17,Knox,Kentucky,2778,11,27127
2021/2/17,Larue,Kentucky,1161,11,27128
2021/2/17,Laurel,Kentucky,5561,23,27129
2021/2/17,Lawrence,Kentucky,1193,17,27130
2021/2/17,Lee,Kentucky,1175,18,27131
2021/2/17,Leslie,Kentucky,747,2,27132
2021/2/17,Letcher,Kentucky,1622,18,27133
2021/2/17,Lewis,Kentucky,1070,30,27134
2021/2/17,Lincoln,Kentucky,2044,32,27135
2021/2/17,Livingston,Kentucky,739,16,27136
2021/2/17,Logan,Kentucky,2404,50,27137
2021/2/17,Lyon,Kentucky,458,13,27138
2021/2/17,Madison,Kentucky,8395,79,27139
2021/2/17,Magoffin,Kentucky,848,1,27140
2021/2/17,Marion,Kentucky,2088,23,27141
2021/2/17,Marshall,Kentucky,2457,43,27142
2021/2/17,Martin,Kentucky,904,11,27143
2021/2/17,Mason,Kentucky,1389,27,27144
2021/2/17,McCracken,Kentucky,5597,63,27145
2021/2/17,McCreary,Kentucky,1723,22,27146
2021/2/17,McLean,Kentucky,820,25,27147
2021/2/17,Meade,Kentucky,1788,13,27148
2021/2/17,Menifee,Kentucky,392,11,27149
2021/2/17,Mercer,Kentucky,2298,19,27150
2021/2/17,Metcalfe,Kentucky,926,19,27151
2021/2/17,Monroe,Kentucky,1235,36,27152
2021/2/17,Montgomery,Kentucky,2215,23,27153
2021/2/17,Morgan,Kentucky,1971,1,27154
2021/2/17,Muhlenberg,Kentucky,2681,51,27155
2021/2/17,Nelson,Kentucky,4480,31,27156
2021/2/17,Nicholas,Kentucky,436,6,27157
2021/2/17,Ohio,Kentucky,2292,47,27158
2021/2/17,Oldham,Kentucky,6727,69,27159
2021/2/17,Owen,Kentucky,609,7,27160
2021/2/17,Owsley,Kentucky,403,10,27161
2021/2/17,Pendleton,Kentucky,904,1,27162
2021/2/17,Perry,Kentucky,2177,32,27163
2021/2/17,Pike,Kentucky,4925,51,27164
2021/2/17,Powell,Kentucky,948,1,27165
2021/2/17,Pulaski,Kentucky,5634,84,27166
2021/2/17,Robertson,Kentucky,186,12,27167
2021/2/17,Rockcastle,Kentucky,1298,13,27168
2021/2/17,Rowan,Kentucky,1870,10,27169
2021/2/17,Russell,Kentucky,1676,39,27170
2021/2/17,Scott,Kentucky,3786,26,27171
2021/2/17,Shelby,Kentucky,4206,43,27172
2021/2/17,Simpson,Kentucky,1616,28,27173
2021/2/17,Spencer,Kentucky,1440,9,27174
2021/2/17,Taylor,Kentucky,2644,31,27175
2021/2/17,Todd,Kentucky,993,23,27176
2021/2/17,Trigg,Kentucky,1088,8,27177
2021/2/17,Trimble,Kentucky,583,3,27178
2021/2/17,Union,Kentucky,1250,13,27179
2021/2/17,Warren,Kentucky,14202,128,27180
2021/2/17,Washington,Kentucky,1284,28,27181
2021/2/17,Wayne,Kentucky,2049,43,27182
2021/2/17,Webster,Kentucky,1147,17,27183
2021/2/17,Whitley,Kentucky,4036,16,27184
2021/2/17,Wolfe,Kentucky,413,4,27185
2021/2/17,Woodford,Kentucky,1940,4,27186
2021/2/17,Allegany,Maryland,6370,196,27187
2021/2/17,Anne Arundel,Maryland,34735,512,27188
2021/2/17,Baltimore,Maryland,49687,1234,27189
2021/2/17,Baltimore city,Maryland,39581,857,27190
2021/2/17,Calvert,Maryland,3592,65,27191
2021/2/17,Caroline,Maryland,2001,18,27192
2021/2/17,Carroll,Maryland,7369,208,27193
2021/2/17,Cecil,Maryland,4966,115,27194
2021/2/17,Charles,Maryland,8628,152,27195
2021/2/17,Dorchester,Maryland,2254,41,27196
2021/2/17,Frederick,Maryland,16520,264,27197
2021/2/17,Garrett,Maryland,1832,59,27198
2021/2/17,Harford,Maryland,12133,229,27199
2021/2/17,Howard,Maryland,15390,217,27200
2021/2/17,Kent,Maryland,1099,40,27201
2021/2/17,Montgomery,Maryland,61987,1382,27202
2021/2/17,Prince Georges,Maryland,71430,1294,27203
2021/2/17,Queen Annes,Maryland,2505,38,27204
2021/2/17,Somerset,Maryland,2351,30,27205
2021/2/17,St. Marys,Maryland,4936,111,27206
2021/2/17,Talbot,Maryland,1811,31,27207
2021/2/17,Unknown,Maryland,0,63,27208
2021/2/17,Washington,Maryland,12139,245,27209
2021/2/17,Wicomico,Maryland,6641,139,27210
2021/2/17,Worcester,Maryland,3204,90,27211
2021/2/17,Adams,Mississippi,2310,74,27212
2021/2/17,Alcorn,Mississippi,2891,60,27213
2021/2/17,Amite,Mississippi,1097,32,27214
2021/2/17,Attala,Mississippi,2056,69,27215
2021/2/17,Benton,Mississippi,923,24,27216
2021/2/17,Bolivar,Mississippi,4530,119,27217
2021/2/17,Calhoun,Mississippi,1549,26,27218
2021/2/17,Carroll,Mississippi,1169,23,27219
2021/2/17,Chickasaw,Mississippi,1996,50,27220
2021/2/17,Choctaw,Mississippi,693,16,27221
2021/2/17,Claiborne,Mississippi,973,29,27222
2021/2/17,Clarke,Mississippi,1664,69,27223
2021/2/17,Clay,Mississippi,1765,48,27224
2021/2/17,Coahoma,Mississippi,2712,65,27225
2021/2/17,Copiah,Mississippi,2721,57,27226
2021/2/17,Covington,Mississippi,2440,76,27227
2021/2/17,DeSoto,Mississippi,19331,226,27228
2021/2/17,Forrest,Mississippi,6926,135,27229
2021/2/17,Franklin,Mississippi,750,19,27230
2021/2/17,George,Mississippi,2275,45,27231
2021/2/17,Greene,Mississippi,1243,32,27232
2021/2/17,Grenada,Mississippi,2437,75,27233
2021/2/17,Hancock,Mississippi,3354,73,27234
2021/2/17,Harrison,Mississippi,16232,266,27235
2021/2/17,Hinds,Mississippi,18514,380,27236
2021/2/17,Holmes,Mississippi,1801,69,27237
2021/2/17,Humphreys,Mississippi,908,26,27238
2021/2/17,Issaquena,Mississippi,167,6,27239
2021/2/17,Itawamba,Mississippi,2876,71,27240
2021/2/17,Jackson,Mississippi,12300,215,27241
2021/2/17,Jasper,Mississippi,2080,41,27242
2021/2/17,Jefferson,Mississippi,607,27,27243
2021/2/17,Jefferson Davis,Mississippi,991,31,27244
2021/2/17,Jones,Mississippi,7747,142,27245
2021/2/17,Kemper,Mississippi,887,22,27246
2021/2/17,Lafayette,Mississippi,5670,113,27247
2021/2/17,Lamar,Mississippi,5684,77,27248
2021/2/17,Lauderdale,Mississippi,6701,220,27249
2021/2/17,Lawrence,Mississippi,1176,20,27250
2021/2/17,Leake,Mississippi,2504,69,27251
2021/2/17,Lee,Mississippi,9601,159,27252
2021/2/17,Leflore,Mississippi,3328,117,27253
2021/2/17,Lincoln,Mississippi,3412,99,27254
2021/2/17,Lowndes,Mississippi,5949,137,27255
2021/2/17,Madison,Mississippi,9324,189,27256
2021/2/17,Marion,Mississippi,2485,77,27257
2021/2/17,Marshall,Mississippi,3940,92,27258
2021/2/17,Monroe,Mississippi,3961,125,27259
2021/2/17,Montgomery,Mississippi,1198,37,27260
2021/2/17,Neshoba,Mississippi,3726,165,27261
2021/2/17,Newton,Mississippi,2200,51,27262
2021/2/17,Noxubee,Mississippi,1217,29,27263
2021/2/17,Oktibbeha,Mississippi,4368,90,27264
2021/2/17,Panola,Mississippi,4219,90,27265
2021/2/17,Pearl River,Mississippi,4004,126,27266
2021/2/17,Perry,Mississippi,1166,33,27267
2021/2/17,Pike,Mississippi,2955,91,27268
2021/2/17,Pontotoc,Mississippi,4045,66,27269
2021/2/17,Prentiss,Mississippi,2668,58,27270
2021/2/17,Quitman,Mississippi,764,14,27271
2021/2/17,Rankin,Mississippi,12467,257,27272
2021/2/17,Scott,Mississippi,2898,66,27273
2021/2/17,Sharkey,Mississippi,488,17,27274
2021/2/17,Simpson,Mississippi,2639,78,27275
2021/2/17,Smith,Mississippi,1487,29,27276
2021/2/17,Stone,Mississippi,1695,28,27277
2021/2/17,Sunflower,Mississippi,3144,84,27278
2021/2/17,Tallahatchie,Mississippi,1684,39,27279
2021/2/17,Tate,Mississippi,2974,72,27280
2021/2/17,Tippah,Mississippi,2738,64,27281
2021/2/17,Tishomingo,Mississippi,2097,65,27282
2021/2/17,Tunica,Mississippi,969,23,27283
2021/2/17,Union,Mississippi,3892,72,27284
2021/2/17,Walthall,Mississippi,1228,40,27285
2021/2/17,Warren,Mississippi,4080,113,27286
2021/2/17,Washington,Mississippi,5122,128,27287
2021/2/17,Wayne,Mississippi,2488,40,27288
2021/2/17,Webster,Mississippi,1079,29,27289
2021/2/17,Wilkinson,Mississippi,618,26,27290
2021/2/17,Winston,Mississippi,2194,74,27291
2021/2/17,Yalobusha,Mississippi,1416,36,27292
2021/2/17,Yazoo,Mississippi,2821,62,27293
2021/2/17,Alamance,North Carolina,15138,212,27294
2021/2/17,Alexander,North Carolina,3807,71,27295
2021/2/17,Alleghany,North Carolina,895,4,27296
2021/2/17,Anson,North Carolina,2222,51,27297
2021/2/17,Ashe,North Carolina,1801,40,27298
2021/2/17,Avery,North Carolina,1784,18,27299
2021/2/17,Beaufort,North Carolina,4102,79,27300
2021/2/17,Bertie,North Carolina,1598,39,27301
2021/2/17,Bladen,North Carolina,2837,38,27302
2021/2/17,Brunswick,North Carolina,7593,121,27303
2021/2/17,Buncombe,North Carolina,14726,286,27304
2021/2/17,Burke,North Carolina,8980,130,27305
2021/2/17,Cabarrus,North Carolina,17734,222,27306
2021/2/17,Caldwell,North Carolina,8404,66,27307
2021/2/17,Camden,North Carolina,542,5,27308
2021/2/17,Carteret,North Carolina,4229,43,27309
2021/2/17,Caswell,North Carolina,1885,19,27310
2021/2/17,Catawba,North Carolina,16952,269,27311
2021/2/17,Chatham,North Carolina,4031,74,27312
2021/2/17,Cherokee,North Carolina,2014,17,27313
2021/2/17,Chowan,North Carolina,1327,21,27314
2021/2/17,Clay,North Carolina,634,18,27315
2021/2/17,Cleveland,North Carolina,9920,211,27316
2021/2/17,Columbus,North Carolina,5601,134,27317
2021/2/17,Craven,North Carolina,7959,113,27318
2021/2/17,Cumberland,North Carolina,23010,255,27319
2021/2/17,Currituck,North Carolina,1285,14,27320
2021/2/17,Dare,North Carolina,1819,8,27321
2021/2/17,Davidson,North Carolina,14227,148,27322
2021/2/17,Davie,North Carolina,3410,27,27323
2021/2/17,Duplin,North Carolina,5558,121,27324
2021/2/17,Durham,North Carolina,21477,204,27325
2021/2/17,Edgecombe,North Carolina,4473,97,27326
2021/2/17,Forsyth,North Carolina,30744,323,27327
2021/2/17,Franklin,North Carolina,5086,42,27328
2021/2/17,Gaston,North Carolina,22979,371,27329
2021/2/17,Gates,North Carolina,632,12,27330
2021/2/17,Graham,North Carolina,549,12,27331
2021/2/17,Granville,North Carolina,5052,75,27332
2021/2/17,Greene,North Carolina,2106,38,27333
2021/2/17,Guilford,North Carolina,38532,526,27334
2021/2/17,Halifax,North Carolina,4895,94,27335
2021/2/17,Harnett,North Carolina,9196,137,27336
2021/2/17,Haywood,North Carolina,3709,83,27337
2021/2/17,Henderson,North Carolina,8454,127,27338
2021/2/17,Hertford,North Carolina,1898,56,27339
2021/2/17,Hoke,North Carolina,3972,52,27340
2021/2/17,Hyde,North Carolina,614,8,27341
2021/2/17,Iredell,North Carolina,15777,177,27342
2021/2/17,Jackson,North Carolina,3167,47,27343
2021/2/17,Johnston,North Carolina,17355,181,27344
2021/2/17,Jones,North Carolina,675,16,27345
2021/2/17,Lee,North Carolina,5276,65,27346
2021/2/17,Lenoir,North Carolina,5253,103,27347
2021/2/17,Lincoln,North Carolina,8505,63,27348
2021/2/17,Macon,North Carolina,2502,19,27349
2021/2/17,Madison,North Carolina,1301,32,27350
2021/2/17,Martin,North Carolina,2001,37,27351
2021/2/17,McDowell,North Carolina,4664,55,27352
2021/2/17,Mecklenburg,North Carolina,93620,838,27353
2021/2/17,Mitchell,North Carolina,1224,15,27354
2021/2/17,Montgomery,North Carolina,2943,82,27355
2021/2/17,Moore,North Carolina,7654,161,27356
2021/2/17,Nash,North Carolina,9332,161,27357
2021/2/17,New Hanover,North Carolina,15440,138,27358
2021/2/17,Northampton,North Carolina,1649,28,27359
2021/2/17,Onslow,North Carolina,14256,129,27360
2021/2/17,Orange,North Carolina,7467,91,27361
2021/2/17,Pamlico,North Carolina,895,9,27362
2021/2/17,Pasquotank,North Carolina,2954,74,27363
2021/2/17,Pender,North Carolina,4455,51,27364
2021/2/17,Perquimans,North Carolina,856,6,27365
2021/2/17,Person,North Carolina,2844,60,27366
2021/2/17,Pitt,North Carolina,16823,76,27367
2021/2/17,Polk,North Carolina,1302,25,27368
2021/2/17,Randolph,North Carolina,12671,197,27369
2021/2/17,Richmond,North Carolina,4049,85,27370
2021/2/17,Robeson,North Carolina,14197,186,27371
2021/2/17,Rockingham,North Carolina,6620,55,27372
2021/2/17,Rowan,North Carolina,14360,267,27373
2021/2/17,Rutherford,North Carolina,6606,193,27374
2021/2/17,Sampson,North Carolina,6473,86,27375
2021/2/17,Scotland,North Carolina,3375,71,27376
2021/2/17,Stanly,North Carolina,6500,104,27377
2021/2/17,Stokes,North Carolina,3519,64,27378
2021/2/17,Surry,North Carolina,7100,124,27379
2021/2/17,Swain,North Carolina,1128,15,27380
2021/2/17,Transylvania,North Carolina,1829,24,27381
2021/2/17,Tyrrell,North Carolina,292,6,27382
2021/2/17,Union,North Carolina,19923,187,27383
2021/2/17,Vance,North Carolina,4089,78,27384
2021/2/17,Wake,North Carolina,75623,518,27385
2021/2/17,Warren,North Carolina,1545,18,27386
2021/2/17,Washington,North Carolina,939,28,27387
2021/2/17,Watauga,North Carolina,3752,28,27388
2021/2/17,Wayne,North Carolina,10015,203,27389
2021/2/17,Wilkes,North Carolina,5834,98,27390
2021/2/17,Wilson,North Carolina,8096,141,27391
2021/2/17,Yadkin,North Carolina,3539,43,27392
2021/2/17,Yancey,North Carolina,1400,23,27393
2021/2/17,Abbeville,South Carolina,2130,34,27394
2021/2/17,Aiken,South Carolina,14755,193,27395
2021/2/17,Allendale,South Carolina,793,14,27396
2021/2/17,Anderson,South Carolina,19281,434,27397
2021/2/17,Bamberg,South Carolina,1405,48,27398
2021/2/17,Barnwell,South Carolina,2269,46,27399
2021/2/17,Beaufort,South Carolina,14771,173,27400
2021/2/17,Berkeley,South Carolina,14228,160,27401
2021/2/17,Calhoun,South Carolina,1188,35,27402
2021/2/17,Charleston,South Carolina,36638,432,27403
2021/2/17,Cherokee,South Carolina,5142,128,27404
2021/2/17,Chester,South Carolina,3491,62,27405
2021/2/17,Chesterfield,South Carolina,4032,91,27406
2021/2/17,Clarendon,South Carolina,2826,94,27407
2021/2/17,Colleton,South Carolina,3105,108,27408
2021/2/17,Darlington,South Carolina,7606,156,27409
2021/2/17,Dillon,South Carolina,3814,76,27410
2021/2/17,Dorchester,South Carolina,14409,172,27411
2021/2/17,Edgefield,South Carolina,2599,34,27412
2021/2/17,Fairfield,South Carolina,2021,68,27413
2021/2/17,Florence,South Carolina,16181,372,27414
2021/2/17,Georgetown,South Carolina,6012,132,27415
2021/2/17,Greenville,South Carolina,61421,816,27416
2021/2/17,Greenwood,South Carolina,6804,154,27417
2021/2/17,Hampton,South Carolina,1617,41,27418
2021/2/17,Horry,South Carolina,32726,507,27419
2021/2/17,Jasper,South Carolina,2087,41,27420
2021/2/17,Kershaw,South Carolina,6308,113,27421
2021/2/17,Lancaster,South Carolina,8943,128,27422
2021/2/17,Laurens,South Carolina,6064,149,27423
2021/2/17,Lee,South Carolina,1733,53,27424
2021/2/17,Lexington,South Carolina,27891,417,27425
2021/2/17,Marion,South Carolina,3165,94,27426
2021/2/17,Marlboro,South Carolina,2885,50,27427
2021/2/17,McCormick,South Carolina,870,23,27428
2021/2/17,Newberry,South Carolina,4152,92,27429
2021/2/17,Oconee,South Carolina,8154,118,27430
2021/2/17,Orangeburg,South Carolina,8369,207,27431
2021/2/17,Pickens,South Carolina,15745,254,27432
2021/2/17,Richland,South Carolina,39235,476,27433
2021/2/17,Saluda,South Carolina,1528,42,27434
2021/2/17,Spartanburg,South Carolina,34085,659,27435
2021/2/17,Sumter,South Carolina,8979,162,27436
2021/2/17,Union,South Carolina,2473,71,27437
2021/2/17,Williamsburg,South Carolina,3657,84,27438
2021/2/17,York,South Carolina,24782,304,27439
2021/2/17,Anderson,Tennessee,7778,149,27440
2021/2/17,Bedford,Tennessee,5714,117,27441
2021/2/17,Benton,Tennessee,1496,39,27442
2021/2/17,Bledsoe,Tennessee,1968,10,27443
2021/2/17,Blount,Tennessee,13778,171,27444
2021/2/17,Bradley,Tennessee,12508,132,27445
2021/2/17,Campbell,Tennessee,3718,54,27446
2021/2/17,Cannon,Tennessee,1724,28,27447
2021/2/17,Carroll,Tennessee,3452,80,27448
2021/2/17,Carter,Tennessee,5862,147,27449
2021/2/17,Cheatham,Tennessee,3805,43,27450
2021/2/17,Chester,Tennessee,1993,45,27451
2021/2/17,Claiborne,Tennessee,2615,64,27452
2021/2/17,Clay,Tennessee,1056,29,27453
2021/2/17,Cocke,Tennessee,3926,91,27454
2021/2/17,Coffee,Tennessee,6193,112,27455
2021/2/17,Crockett,Tennessee,1957,46,27456
2021/2/17,Cumberland,Tennessee,6022,112,27457
2021/2/17,Davidson,Tennessee,88300,816,27458
2021/2/17,DeKalb,Tennessee,2608,47,27459
2021/2/17,Decatur,Tennessee,1531,35,27460
2021/2/17,Dickson,Tennessee,6044,102,27461
2021/2/17,Dyer,Tennessee,5210,98,27462
2021/2/17,Fayette,Tennessee,4618,71,27463
2021/2/17,Fentress,Tennessee,2273,43,27464
2021/2/17,Franklin,Tennessee,4627,80,27465
2021/2/17,Gibson,Tennessee,6141,138,27466
2021/2/17,Giles,Tennessee,3671,95,27467
2021/2/17,Grainger,Tennessee,2373,45,27468
2021/2/17,Greene,Tennessee,7203,142,27469
2021/2/17,Grundy,Tennessee,1628,28,27470
2021/2/17,Hamblen,Tennessee,7838,157,27471
2021/2/17,Hamilton,Tennessee,39643,437,27472
2021/2/17,Hancock,Tennessee,487,11,27473
2021/2/17,Hardeman,Tennessee,3370,61,27474
2021/2/17,Hardin,Tennessee,3284,62,27475
2021/2/17,Hawkins,Tennessee,5074,91,27476
2021/2/17,Haywood,Tennessee,2636,59,27477
2021/2/17,Henderson,Tennessee,3586,71,27478
2021/2/17,Henry,Tennessee,2971,73,27479
2021/2/17,Hickman,Tennessee,2607,38,27480
2021/2/17,Houston,Tennessee,1013,30,27481
2021/2/17,Humphreys,Tennessee,1496,21,27482
2021/2/17,Jackson,Tennessee,1246,33,27483
2021/2/17,Jefferson,Tennessee,5500,112,27484
2021/2/17,Johnson,Tennessee,2138,37,27485
2021/2/17,Knox,Tennessee,45489,553,27486
2021/2/17,Lake,Tennessee,1669,25,27487
2021/2/17,Lauderdale,Tennessee,3082,40,27488
2021/2/17,Lawrence,Tennessee,5524,79,27489
2021/2/17,Lewis,Tennessee,1436,24,27490
2021/2/17,Lincoln,Tennessee,4078,60,27491
2021/2/17,Loudon,Tennessee,5512,62,27492
2021/2/17,Macon,Tennessee,3325,73,27493
2021/2/17,Madison,Tennessee,9970,223,27494
2021/2/17,Marion,Tennessee,2863,43,27495
2021/2/17,Marshall,Tennessee,3858,53,27496
2021/2/17,Maury,Tennessee,12057,154,27497
2021/2/17,McMinn,Tennessee,5787,88,27498
2021/2/17,McNairy,Tennessee,2615,49,27499
2021/2/17,Meigs,Tennessee,1243,20,27500
2021/2/17,Monroe,Tennessee,5168,87,27501
2021/2/17,Montgomery,Tennessee,17007,203,27502
2021/2/17,Moore,Tennessee,929,15,27503
2021/2/17,Morgan,Tennessee,2261,34,27504
2021/2/17,Obion,Tennessee,4340,91,27505
2021/2/17,Overton,Tennessee,2811,57,27506
2021/2/17,Perry,Tennessee,1022,27,27507
2021/2/17,Pickett,Tennessee,743,23,27508
2021/2/17,Polk,Tennessee,1696,21,27509
2021/2/17,Putnam,Tennessee,10479,166,27510
2021/2/17,Rhea,Tennessee,4079,68,27511
2021/2/17,Roane,Tennessee,5699,95,27512
2021/2/17,Robertson,Tennessee,8780,112,27513
2021/2/17,Rutherford,Tennessee,37397,365,27514
2021/2/17,Scott,Tennessee,2828,41,27515
2021/2/17,Sequatchie,Tennessee,1514,26,27516
2021/2/17,Sevier,Tennessee,11731,157,27517
2021/2/17,Shelby,Tennessee,86644,1443,27518
2021/2/17,Smith,Tennessee,2509,36,27519
2021/2/17,Stewart,Tennessee,1226,24,27520
2021/2/17,Sullivan,Tennessee,13954,264,27521
2021/2/17,Sumner,Tennessee,20939,305,27522
2021/2/17,Tipton,Tennessee,6840,96,27523
2021/2/17,Trousdale,Tennessee,2374,21,27524
2021/2/17,Unicoi,Tennessee,1764,47,27525
2021/2/17,Union,Tennessee,1651,29,27526
2021/2/17,Unknown,Tennessee,8391,115,27527
2021/2/17,Van Buren,Tennessee,787,20,27528
2021/2/17,Warren,Tennessee,5282,73,27529
2021/2/17,Washington,Tennessee,12560,225,27530
2021/2/17,Wayne,Tennessee,2850,30,27531
2021/2/17,Weakley,Tennessee,3765,60,27532
2021/2/17,White,Tennessee,3301,64,27533
2021/2/17,Williamson,Tennessee,24633,199,27534
2021/2/17,Wilson,Tennessee,15974,205,27535
2021/2/17,Accomack,Virginia,2529,34,27536
2021/2/17,Albemarle,Virginia,4319,39,27537
2021/2/17,Alexandria city,Virginia,10056,104,27538
2021/2/17,Alleghany,Virginia,1152,39,27539
2021/2/17,Amelia,Virginia,740,12,27540
2021/2/17,Amherst,Virginia,2619,13,27541
2021/2/17,Appomattox,Virginia,1369,9,27542
2021/2/17,Arlington,Virginia,12684,210,27543
2021/2/17,Augusta,Virginia,5085,53,27544
2021/2/17,Bath,Virginia,244,8,27545
2021/2/17,Bedford,Virginia,5656,45,27546
2021/2/17,Bland,Virginia,616,9,27547
2021/2/17,Botetourt,Virginia,2036,21,27548
2021/2/17,Bristol city,Virginia,1210,27,27549
2021/2/17,Brunswick,Virginia,1162,11,27550
2021/2/17,Buchanan,Virginia,1267,32,27551
2021/2/17,Buckingham,Virginia,2016,20,27552
2021/2/17,Buena Vista city,Virginia,815,12,27553
2021/2/17,Campbell,Virginia,3889,33,27554
2021/2/17,Caroline,Virginia,1766,14,27555
2021/2/17,Carroll,Virginia,2054,58,27556
2021/2/17,Charles City,Virginia,385,10,27557
2021/2/17,Charlotte,Virginia,718,11,27558
2021/2/17,Charlottesville city,Virginia,3168,40,27559
2021/2/17,Chesapeake city,Virginia,17425,147,27560
2021/2/17,Chesterfield,Virginia,22643,217,27561
2021/2/17,Clarke,Virginia,738,12,27562
2021/2/17,Colonial Heights city,Virginia,1264,34,27563
2021/2/17,Covington city,Virginia,626,5,27564
2021/2/17,Craig,Virginia,230,3,27565
2021/2/17,Culpeper,Virginia,3987,39,27566
2021/2/17,Cumberland,Virginia,364,4,27567
2021/2/17,Danville city,Virginia,4142,92,27568
2021/2/17,Dickenson,Virginia,856,14,27569
2021/2/17,Dinwiddie,Virginia,1706,20,27570
2021/2/17,Emporia city,Virginia,610,35,27571
2021/2/17,Essex,Virginia,613,4,27572
2021/2/17,Fairfax,Virginia,64355,834,27573
2021/2/17,Fairfax city,Virginia,468,12,27574
2021/2/17,Falls Church city,Virginia,331,7,27575
2021/2/17,Fauquier,Virginia,3821,37,27576
2021/2/17,Floyd,Virginia,716,18,27577
2021/2/17,Fluvanna,Virginia,1247,13,27578
2021/2/17,Franklin,Virginia,3630,42,27579
2021/2/17,Franklin city,Virginia,937,23,27580
